barcode,product_name,brand,category,skin_type,key_ingredients,price,rating,review_count,ph_level,is_fragrance_free,is_paraben_free,is_cruelty_free,country,launch_year
890100028845,Simple Vitamin C Sunscreen 28845,Simple,Sunscreen,oily,Vitamin C,632.6,3.8,323,4.8,True,False,False,France,2019
890100028846,Mamaearth Zinc Oxide Toner 28846,Mamaearth,Toner,dry,Zinc Oxide,208.36,3.3,629,5.8,True,False,False,Korea,2017
890100028847,Neutrogena Vitamin C Serum 28847,Neutrogena,Serum,sensitive,Vitamin C,438.33,4.1,3823,4.8,False,True,True,USA,2015
890100028848,Plum Salicylic Acid Sunscreen 28848,Plum,Sunscreen,combination,Salicylic Acid,257.1,3.6,1149,6.0,False,True,True,India,2021
890100028849,Neutrogena Tea Tree Oil Serum 28849,Neutrogena,Serum,dry,Tea Tree Oil,1258.87,3.5,3456,6.2,False,False,False,India,2018
890100028850,Neutrogena Panthenol Serum 28850,Neutrogena,Serum,dry,Panthenol,1185.62,3.6,4872,4.7,True,False,False,France,2018
890100028851,Bioderma Zinc Oxide Serum 28851,Bioderma,Serum,oily,Zinc Oxide,672.68,3.7,611,6.0,False,False,True,Korea,2023
890100028852,Neutrogena Salicylic Acid Treatment 28852,Neutrogena,Treatment,all,Salicylic Acid,589.13,5.0,370,6.6,True,False,True,USA,2020
890100028853,Olay Panthenol Cleanser 28853,Olay,Cleanser,combination,Panthenol,970.9,3.3,1476,6.0,True,True,False,USA,2024
890100028854,Aveeno Aloe Vera Serum 28854,Aveeno,Serum,all,Aloe Vera,372.82,4.2,820,5.2,True,True,False,France,2017
890100028855,Mamaearth Retinol Toner 28855,Mamaearth,Toner,sensitive,Retinol,373.34,4.0,4779,5.7,True,True,True,India,2015
890100028856,Mamaearth Niacinamide Toner 28856,Mamaearth,Toner,combination,Niacinamide,1160.2,3.8,396,4.8,False,True,False,India,2020
890100028857,Cetaphil Retinol Moisturizer 28857,Cetaphil,Moisturizer,combination,Retinol,1682.02,3.9,1965,5.4,False,True,False,Korea,2020
890100028858,Plum Niacinamide Treatment 28858,Plum,Treatment,sensitive,Niacinamide,1726.02,3.7,2017,4.8,True,True,True,France,2023
890100028859,Plum Vitamin C Sunscreen 28859,Plum,Sunscreen,all,Vitamin C,1703.14,3.1,1875,4.6,False,False,False,India,2023
890100028860,Olay Salicylic Acid Moisturizer 28860,Olay,Moisturizer,dry,Salicylic Acid,511.64,4.4,2003,5.4,True,True,True,Germany,2015
890100028861,Cetaphil Aloe Vera Treatment 28861,Cetaphil,Treatment,sensitive,Aloe Vera,787.03,4.5,3065,5.5,False,False,True,Korea,2023
890100028862,Olay Salicylic Acid Treatment 28862,Olay,Treatment,combination,Salicylic Acid,1911.02,3.4,882,5.1,True,True,True,Korea,2020
890100028863,Aveeno Vitamin C Cleanser 28863,Aveeno,Cleanser,oily,Vitamin C,535.71,3.6,1522,6.9,False,False,True,India,2019
890100028864,Simple Retinol Serum 28864,Simple,Serum,all,Retinol,1345.44,4.5,1373,5.9,False,True,True,India,2015
890100028865,Olay Niacinamide Toner 28865,Olay,Toner,combination,Niacinamide,1622.24,4.7,2236,5.5,True,False,True,Germany,2020
890100028866,Olay Panthenol Serum 28866,Olay,Serum,all,Panthenol,372.9,4.3,1016,6.5,True,False,True,India,2017
890100028867,Olay Tea Tree Oil Moisturizer 28867,Olay,Moisturizer,combination,Tea Tree Oil,672.96,3.2,4362,6.0,True,False,False,Germany,2020
890100028868,Mamaearth Zinc Oxide Cleanser 28868,Mamaearth,Cleanser,oily,Zinc Oxide,998.92,4.6,3852,4.6,True,True,True,USA,2020
890100028869,Minimalist Aloe Vera Moisturizer 28869,Minimalist,Moisturizer,dry,Aloe Vera,1776.7,4.9,2943,5.5,True,False,True,India,2017
890100028870,Aveeno Vitamin C Serum 28870,Aveeno,Serum,oily,Vitamin C,699.56,3.2,4558,5.8,False,True,True,Korea,2019
890100028871,Mamaearth Retinol Cleanser 28871,Mamaearth,Cleanser,sensitive,Retinol,1426.65,3.0,3633,5.4,True,True,True,USA,2024
890100028872,Simple Panthenol Serum 28872,Simple,Serum,sensitive,Panthenol,1101.78,4.7,455,6.2,True,True,True,USA,2025
890100028873,Cetaphil Panthenol Treatment 28873,Cetaphil,Treatment,dry,Panthenol,505.29,3.7,1784,6.5,True,False,True,Germany,2015
890100028874,Aveeno Ceramide Cleanser 28874,Aveeno,Cleanser,all,Ceramide,1577.94,3.9,3629,4.9,False,False,True,USA,2023
890100028875,Bioderma Hyaluronic Acid Treatment 28875,Bioderma,Treatment,oily,Hyaluronic Acid,1474.9,4.1,2740,5.4,True,False,True,Korea,2019
890100028876,Cetaphil Vitamin C Moisturizer 28876,Cetaphil,Moisturizer,sensitive,Vitamin C,1244.46,3.1,2277,5.5,True,False,True,India,2016
890100028877,Aveeno Vitamin C Cleanser 28877,Aveeno,Cleanser,dry,Vitamin C,1934.24,3.2,4959,6.8,True,True,True,India,2015
890100028878,Bioderma Zinc Oxide Cleanser 28878,Bioderma,Cleanser,combination,Zinc Oxide,226.24,3.8,4336,4.8,True,True,True,India,2015
890100028879,Simple Niacinamide Toner 28879,Simple,Toner,all,Niacinamide,313.53,3.7,1845,5.0,True,False,False,USA,2017
890100028880,Simple Salicylic Acid Sunscreen 28880,Simple,Sunscreen,dry,Salicylic Acid,1075.5,4.8,4282,6.1,False,False,False,Korea,2022
890100028881,Minimalist Aloe Vera Moisturizer 28881,Minimalist,Moisturizer,sensitive,Aloe Vera,326.57,3.3,4228,6.3,True,True,False,Germany,2024
890100028882,Minimalist Niacinamide Serum 28882,Minimalist,Serum,all,Niacinamide,444.87,3.2,1712,6.3,True,True,True,USA,2016
890100028883,Neutrogena Salicylic Acid Treatment 28883,Neutrogena,Treatment,sensitive,Salicylic Acid,1919.79,4.1,3710,6.4,False,False,True,Korea,2021
890100028884,Olay Panthenol Toner 28884,Olay,Toner,oily,Panthenol,243.99,3.7,4655,6.0,False,False,False,Germany,2015
890100028885,Minimalist Panthenol Sunscreen 28885,Minimalist,Sunscreen,oily,Panthenol,1154.7,3.1,2412,4.7,False,False,True,Korea,2023
890100028886,Minimalist Hyaluronic Acid Sunscreen 28886,Minimalist,Sunscreen,oily,Hyaluronic Acid,1285.66,4.5,26,4.9,True,True,False,France,2025
890100028887,Plum Ceramide Cleanser 28887,Plum,Cleanser,sensitive,Ceramide,514.1,3.3,1356,5.9,False,True,False,Germany,2015
890100028888,Minimalist Niacinamide Sunscreen 28888,Minimalist,Sunscreen,all,Niacinamide,1539.06,4.1,4617,5.5,False,False,False,Germany,2015
890100028889,Plum Vitamin C Toner 28889,Plum,Toner,combination,Vitamin C,534.67,3.3,786,6.9,True,False,False,Korea,2024
890100028890,Cetaphil Zinc Oxide Cleanser 28890,Cetaphil,Cleanser,sensitive,Zinc Oxide,1252.93,3.4,3081,6.7,False,True,False,Germany,2015
890100028891,Olay Zinc Oxide Toner 28891,Olay,Toner,all,Zinc Oxide,1521.36,3.3,1311,6.4,True,True,False,Korea,2024
890100028892,Mamaearth Salicylic Acid Cleanser 28892,Mamaearth,Cleanser,sensitive,Salicylic Acid,806.83,3.6,2232,6.7,True,False,False,Korea,2024
890100028893,Plum Aloe Vera Toner 28893,Plum,Toner,all,Aloe Vera,1287.91,4.2,4916,6.6,False,False,False,Germany,2023
890100028894,Plum Vitamin C Cleanser 28894,Plum,Cleanser,oily,Vitamin C,1466.04,5.0,3926,4.9,False,True,False,India,2017
890100028895,Mamaearth Zinc Oxide Treatment 28895,Mamaearth,Treatment,dry,Zinc Oxide,1477.07,4.2,4235,5.9,False,False,True,Germany,2022
890100028896,Minimalist Hyaluronic Acid Treatment 28896,Minimalist,Treatment,oily,Hyaluronic Acid,1216.43,4.1,2451,6.3,False,True,False,India,2025
890100028897,Mamaearth Niacinamide Toner 28897,Mamaearth,Toner,sensitive,Niacinamide,542.23,4.9,370,6.0,False,True,True,Korea,2024
890100028898,Aveeno Panthenol Cleanser 28898,Aveeno,Cleanser,all,Panthenol,934.07,3.7,4948,5.3,True,True,False,USA,2023
890100028899,Olay Zinc Oxide Sunscreen 28899,Olay,Sunscreen,sensitive,Zinc Oxide,1716.3,3.4,306,5.0,False,False,False,USA,2025
890100028900,Simple Hyaluronic Acid Serum 28900,Simple,Serum,oily,Hyaluronic Acid,470.32,4.5,1081,6.5,True,True,True,France,2017
890100028901,Neutrogena Tea Tree Oil Serum 28901,Neutrogena,Serum,all,Tea Tree Oil,1954.89,4.6,51,5.0,False,True,False,Germany,2016
890100028902,Simple Zinc Oxide Serum 28902,Simple,Serum,dry,Zinc Oxide,1043.11,3.4,2360,6.9,False,False,True,India,2018
890100028903,Neutrogena Vitamin C Moisturizer 28903,Neutrogena,Moisturizer,all,Vitamin C,1434.94,3.3,92,5.8,True,False,True,USA,2022
890100028904,Aveeno Vitamin C Sunscreen 28904,Aveeno,Sunscreen,sensitive,Vitamin C,1425.8,4.0,4668,5.2,True,True,True,France,2018
890100028905,Cetaphil Aloe Vera Sunscreen 28905,Cetaphil,Sunscreen,dry,Aloe Vera,1108.96,4.5,2848,5.0,False,True,True,Korea,2023
890100028906,Olay Salicylic Acid Moisturizer 28906,Olay,Moisturizer,oily,Salicylic Acid,618.65,3.2,1121,4.8,False,True,True,France,2016
890100028907,Simple Vitamin C Toner 28907,Simple,Toner,sensitive,Vitamin C,375.93,4.6,4960,5.2,False,False,True,France,2021
890100028908,Cetaphil Panthenol Sunscreen 28908,Cetaphil,Sunscreen,oily,Panthenol,750.71,4.1,2869,4.8,False,False,True,France,2015
890100028909,Cetaphil Ceramide Sunscreen 28909,Cetaphil,Sunscreen,all,Ceramide,1860.26,3.4,4299,4.6,True,True,False,India,2017
890100028910,Mamaearth Vitamin C Sunscreen 28910,Mamaearth,Sunscreen,sensitive,Vitamin C,1170.32,3.2,4774,5.0,True,False,False,France,2017
890100028911,Mamaearth Aloe Vera Moisturizer 28911,Mamaearth,Moisturizer,sensitive,Aloe Vera,865.13,4.6,280,7.0,True,True,False,Korea,2016
890100028912,Minimalist Vitamin C Serum 28912,Minimalist,Serum,dry,Vitamin C,1648.01,4.0,3009,6.5,True,True,True,France,2021
890100028913,Mamaearth Aloe Vera Toner 28913,Mamaearth,Toner,oily,Aloe Vera,784.39,3.8,2593,6.3,False,True,True,India,2016
890100028914,Olay Ceramide Treatment 28914,Olay,Treatment,sensitive,Ceramide,605.25,3.8,4595,4.9,False,False,False,Korea,2021
890100028915,Cetaphil Hyaluronic Acid Moisturizer 28915,Cetaphil,Moisturizer,dry,Hyaluronic Acid,565.84,3.2,4105,5.6,True,False,False,USA,2021
890100028916,Aveeno Hyaluronic Acid Moisturizer 28916,Aveeno,Moisturizer,combination,Hyaluronic Acid,289.53,3.6,1919,5.7,True,True,False,France,2016
890100028917,Cetaphil Vitamin C Moisturizer 28917,Cetaphil,Moisturizer,dry,Vitamin C,1173.06,4.3,157,6.2,True,True,True,Korea,2015
890100028918,Simple Niacinamide Treatment 28918,Simple,Treatment,combination,Niacinamide,1255.64,3.2,2709,5.7,False,False,False,USA,2015
890100028919,Neutrogena Niacinamide Cleanser 28919,Neutrogena,Cleanser,oily,Niacinamide,1283.08,4.2,309,4.6,True,False,True,USA,2015
890100028920,Plum Ceramide Sunscreen 28920,Plum,Sunscreen,oily,Ceramide,281.51,4.0,4118,6.2,False,True,True,Korea,2023
890100028921,Cetaphil Hyaluronic Acid Treatment 28921,Cetaphil,Treatment,dry,Hyaluronic Acid,1857.39,4.6,3695,4.9,False,True,True,France,2023
890100028922,Simple Zinc Oxide Moisturizer 28922,Simple,Moisturizer,dry,Zinc Oxide,1979.53,3.3,4964,5.1,True,True,False,USA,2023
890100028923,Plum Aloe Vera Moisturizer 28923,Plum,Moisturizer,sensitive,Aloe Vera,406.55,3.6,4651,6.3,True,False,True,USA,2025
890100028924,Olay Panthenol Serum 28924,Olay,Serum,all,Panthenol,1906.05,4.1,443,4.8,True,True,True,France,2021
890100028925,Cetaphil Niacinamide Serum 28925,Cetaphil,Serum,dry,Niacinamide,1538.82,3.1,4988,5.5,True,True,False,Korea,2015
890100028926,Plum Panthenol Sunscreen 28926,Plum,Sunscreen,oily,Panthenol,1606.89,3.2,3438,5.0,True,False,False,France,2025
890100028927,Minimalist Ceramide Cleanser 28927,Minimalist,Cleanser,oily,Ceramide,1861.06,3.3,3300,7.0,False,True,False,India,2021
890100028928,Minimalist Hyaluronic Acid Toner 28928,Minimalist,Toner,sensitive,Hyaluronic Acid,445.21,4.7,4803,6.5,True,True,True,USA,2021
890100028929,Plum Aloe Vera Sunscreen 28929,Plum,Sunscreen,sensitive,Aloe Vera,1101.49,4.0,3599,6.2,True,True,True,France,2015
890100028930,Neutrogena Retinol Treatment 28930,Neutrogena,Treatment,oily,Retinol,757.38,3.8,3334,5.8,False,False,True,Germany,2020
890100028931,Neutrogena Vitamin C Treatment 28931,Neutrogena,Treatment,sensitive,Vitamin C,449.67,4.8,135,6.0,True,False,True,Korea,2019
890100028932,Aveeno Ceramide Sunscreen 28932,Aveeno,Sunscreen,all,Ceramide,882.46,3.8,4903,5.1,False,False,False,India,2016
890100028933,Olay Vitamin C Serum 28933,Olay,Serum,all,Vitamin C,1637.49,4.2,253,4.9,False,True,True,France,2022
890100028934,Simple Tea Tree Oil Serum 28934,Simple,Serum,dry,Tea Tree Oil,1936.5,4.6,3941,4.7,True,False,False,USA,2025
890100028935,Minimalist Aloe Vera Serum 28935,Minimalist,Serum,dry,Aloe Vera,529.96,4.4,178,6.9,False,False,False,India,2021
890100028936,Olay Ceramide Moisturizer 28936,Olay,Moisturizer,sensitive,Ceramide,387.42,4.8,3541,5.1,True,False,True,France,2016
890100028937,Bioderma Ceramide Sunscreen 28937,Bioderma,Sunscreen,combination,Ceramide,568.18,4.2,2794,5.7,True,True,False,Korea,2020
890100028938,Cetaphil Aloe Vera Moisturizer 28938,Cetaphil,Moisturizer,dry,Aloe Vera,1848.19,4.6,1253,6.8,False,False,False,Germany,2019
890100028939,Simple Hyaluronic Acid Toner 28939,Simple,Toner,oily,Hyaluronic Acid,335.13,4.3,961,5.4,False,True,True,France,2018
890100028940,Aveeno Vitamin C Treatment 28940,Aveeno,Treatment,combination,Vitamin C,1771.56,3.5,2333,5.2,True,True,False,France,2021
890100028941,Aveeno Ceramide Moisturizer 28941,Aveeno,Moisturizer,combination,Ceramide,1499.28,3.7,2793,5.8,True,True,False,Germany,2021
890100028942,Plum Hyaluronic Acid Treatment 28942,Plum,Treatment,all,Hyaluronic Acid,1950.23,3.4,4294,5.5,True,False,False,USA,2015
890100028943,Olay Aloe Vera Moisturizer 28943,Olay,Moisturizer,all,Aloe Vera,456.71,4.9,725,4.9,False,False,True,France,2017
890100028944,Neutrogena Vitamin C Sunscreen 28944,Neutrogena,Sunscreen,oily,Vitamin C,1735.0,3.2,481,6.9,False,False,False,Korea,2021
890100028945,Olay Panthenol Serum 28945,Olay,Serum,combination,Panthenol,1245.54,4.4,493,4.5,False,False,True,India,2020
890100028946,Neutrogena Retinol Sunscreen 28946,Neutrogena,Sunscreen,dry,Retinol,1115.68,4.0,4585,5.1,True,False,True,Germany,2022
890100028947,Bioderma Retinol Toner 28947,Bioderma,Toner,sensitive,Retinol,1673.91,3.6,2804,4.8,False,False,True,France,2022
890100028948,Minimalist Aloe Vera Serum 28948,Minimalist,Serum,combination,Aloe Vera,1090.26,4.8,1740,6.7,True,True,False,India,2025
890100028949,Aveeno Zinc Oxide Sunscreen 28949,Aveeno,Sunscreen,dry,Zinc Oxide,679.99,4.1,4316,5.4,False,True,False,Korea,2025
890100028950,Mamaearth Panthenol Toner 28950,Mamaearth,Toner,dry,Panthenol,616.76,4.4,250,5.6,False,True,True,Germany,2022
890100028951,Mamaearth Retinol Serum 28951,Mamaearth,Serum,sensitive,Retinol,349.47,3.0,4666,5.3,True,False,True,Germany,2025
890100028952,Bioderma Panthenol Cleanser 28952,Bioderma,Cleanser,combination,Panthenol,1328.28,4.9,3925,4.7,False,True,True,USA,2020
890100028953,Bioderma Hyaluronic Acid Cleanser 28953,Bioderma,Cleanser,combination,Hyaluronic Acid,1034.83,3.6,696,4.9,True,False,True,Germany,2018
890100028954,Bioderma Hyaluronic Acid Sunscreen 28954,Bioderma,Sunscreen,combination,Hyaluronic Acid,350.23,4.8,3631,5.7,False,True,False,India,2019
890100028955,Bioderma Vitamin C Sunscreen 28955,Bioderma,Sunscreen,all,Vitamin C,1002.59,4.3,1086,5.9,False,False,False,Germany,2020
890100028956,Plum Niacinamide Cleanser 28956,Plum,Cleanser,dry,Niacinamide,1640.93,3.7,2262,5.9,False,False,True,France,2017
890100028957,Minimalist Salicylic Acid Treatment 28957,Minimalist,Treatment,oily,Salicylic Acid,202.01,3.7,3087,6.9,True,False,True,Germany,2020
890100028958,Neutrogena Panthenol Sunscreen 28958,Neutrogena,Sunscreen,combination,Panthenol,1531.64,3.5,4699,7.0,True,True,False,Germany,2019
890100028959,Minimalist Aloe Vera Toner 28959,Minimalist,Toner,sensitive,Aloe Vera,701.42,4.6,3291,4.9,True,False,False,India,2023
890100028960,Bioderma Panthenol Cleanser 28960,Bioderma,Cleanser,sensitive,Panthenol,1641.29,3.5,3898,6.4,True,True,False,India,2019
890100028961,Bioderma Zinc Oxide Moisturizer 28961,Bioderma,Moisturizer,combination,Zinc Oxide,1778.42,4.9,2782,6.7,False,True,True,France,2025
890100028962,Cetaphil Retinol Moisturizer 28962,Cetaphil,Moisturizer,combination,Retinol,1572.23,4.9,1805,5.1,True,False,True,France,2015
890100028963,Aveeno Retinol Moisturizer 28963,Aveeno,Moisturizer,combination,Retinol,308.07,3.7,4521,5.3,False,False,False,Germany,2025
890100028964,Olay Ceramide Treatment 28964,Olay,Treatment,sensitive,Ceramide,769.24,4.9,711,6.3,True,False,True,Germany,2024
890100028965,Cetaphil Niacinamide Toner 28965,Cetaphil,Toner,all,Niacinamide,532.33,3.9,349,6.2,False,False,False,Korea,2019
890100028966,Simple Niacinamide Sunscreen 28966,Simple,Sunscreen,sensitive,Niacinamide,820.4,3.1,1064,5.6,True,False,False,Germany,2017
890100028967,Mamaearth Vitamin C Cleanser 28967,Mamaearth,Cleanser,combination,Vitamin C,1556.81,3.9,4338,6.0,False,True,True,France,2023
890100028968,Aveeno Vitamin C Treatment 28968,Aveeno,Treatment,combination,Vitamin C,1039.31,4.0,1422,6.4,False,True,False,France,2020
890100028969,Bioderma Aloe Vera Moisturizer 28969,Bioderma,Moisturizer,combination,Aloe Vera,522.66,3.1,707,5.9,False,True,False,France,2020
890100028970,Simple Hyaluronic Acid Cleanser 28970,Simple,Cleanser,all,Hyaluronic Acid,1215.86,3.6,3369,6.9,True,False,True,Germany,2024
890100028971,Bioderma Hyaluronic Acid Treatment 28971,Bioderma,Treatment,sensitive,Hyaluronic Acid,1501.26,3.1,1652,6.7,False,False,False,India,2018
890100028972,Olay Retinol Serum 28972,Olay,Serum,sensitive,Retinol,1055.24,3.9,4974,5.2,False,False,True,France,2025
890100028973,Neutrogena Niacinamide Cleanser 28973,Neutrogena,Cleanser,sensitive,Niacinamide,503.13,3.2,3442,6.2,True,False,False,Germany,2015
890100028974,Bioderma Hyaluronic Acid Toner 28974,Bioderma,Toner,all,Hyaluronic Acid,498.06,4.7,873,6.0,False,True,False,India,2022
890100028975,Minimalist Ceramide Treatment 28975,Minimalist,Treatment,dry,Ceramide,250.35,3.2,3778,6.6,False,False,True,India,2017
890100028976,Mamaearth Niacinamide Sunscreen 28976,Mamaearth,Sunscreen,combination,Niacinamide,1692.33,4.6,4987,6.4,True,True,False,Korea,2018
890100028977,Minimalist Niacinamide Cleanser 28977,Minimalist,Cleanser,dry,Niacinamide,366.23,4.7,458,5.2,False,True,False,Germany,2021
890100028978,Olay Panthenol Moisturizer 28978,Olay,Moisturizer,sensitive,Panthenol,632.82,4.6,3403,6.6,False,True,False,Germany,2020
890100028979,Mamaearth Salicylic Acid Sunscreen 28979,Mamaearth,Sunscreen,all,Salicylic Acid,383.51,4.3,1980,5.7,False,False,False,USA,2017
890100028980,Aveeno Zinc Oxide Toner 28980,Aveeno,Toner,combination,Zinc Oxide,1440.92,3.7,4574,5.3,True,True,True,Korea,2021
890100028981,Plum Tea Tree Oil Toner 28981,Plum,Toner,all,Tea Tree Oil,1059.36,4.1,2640,5.0,True,True,True,USA,2025
890100028982,Neutrogena Tea Tree Oil Toner 28982,Neutrogena,Toner,sensitive,Tea Tree Oil,522.03,3.6,1454,6.7,False,False,True,Korea,2021
890100028983,Minimalist Panthenol Serum 28983,Minimalist,Serum,combination,Panthenol,663.67,4.7,1014,5.8,False,True,True,Korea,2023
890100028984,Minimalist Panthenol Cleanser 28984,Minimalist,Cleanser,combination,Panthenol,1211.67,4.7,3238,5.8,False,True,True,France,2016
890100028985,Neutrogena Tea Tree Oil Cleanser 28985,Neutrogena,Cleanser,sensitive,Tea Tree Oil,1101.16,3.2,1619,5.9,False,True,True,Korea,2021
890100028986,Olay Salicylic Acid Sunscreen 28986,Olay,Sunscreen,dry,Salicylic Acid,608.06,4.7,2523,5.5,True,False,False,Korea,2018
890100028987,Plum Salicylic Acid Serum 28987,Plum,Serum,dry,Salicylic Acid,1078.5,5.0,4041,6.1,True,False,False,France,2025
890100028988,Minimalist Salicylic Acid Moisturizer 28988,Minimalist,Moisturizer,combination,Salicylic Acid,1653.36,3.5,3603,6.4,True,True,False,USA,2022
890100028989,Aveeno Hyaluronic Acid Treatment 28989,Aveeno,Treatment,dry,Hyaluronic Acid,446.78,3.1,2957,5.5,True,False,True,Germany,2017
890100028990,Simple Ceramide Cleanser 28990,Simple,Cleanser,combination,Ceramide,419.4,3.8,3962,4.8,True,False,False,USA,2023
890100028991,Mamaearth Niacinamide Sunscreen 28991,Mamaearth,Sunscreen,combination,Niacinamide,544.63,4.2,253,5.0,True,False,False,Germany,2024
890100028992,Simple Tea Tree Oil Treatment 28992,Simple,Treatment,combination,Tea Tree Oil,1332.37,3.9,3799,6.5,False,False,True,India,2024
890100028993,Cetaphil Retinol Serum 28993,Cetaphil,Serum,combination,Retinol,561.41,3.9,4109,7.0,False,True,True,France,2021
890100028994,Simple Retinol Serum 28994,Simple,Serum,all,Retinol,1862.77,3.7,4577,5.1,True,False,False,Korea,2022
890100028995,Olay Salicylic Acid Treatment 28995,Olay,Treatment,oily,Salicylic Acid,1129.34,4.3,2665,4.7,False,True,True,India,2022
890100028996,Simple Retinol Cleanser 28996,Simple,Cleanser,oily,Retinol,1945.56,4.8,1523,4.8,False,True,False,France,2024
890100028997,Neutrogena Vitamin C Cleanser 28997,Neutrogena,Cleanser,all,Vitamin C,1585.66,3.5,4343,5.6,True,True,True,Germany,2021
890100028998,Aveeno Vitamin C Treatment 28998,Aveeno,Treatment,combination,Vitamin C,1734.92,3.3,1521,6.9,True,True,False,Germany,2018
890100028999,Aveeno Niacinamide Cleanser 28999,Aveeno,Cleanser,all,Niacinamide,1848.76,3.2,1183,6.2,False,True,True,India,2017
890100029000,Aveeno Salicylic Acid Sunscreen 29000,Aveeno,Sunscreen,dry,Salicylic Acid,620.75,3.2,3205,5.4,False,False,True,India,2016
890100029001,Cetaphil Tea Tree Oil Moisturizer 29001,Cetaphil,Moisturizer,oily,Tea Tree Oil,675.96,4.2,1760,5.3,True,True,True,France,2022
890100029002,Cetaphil Panthenol Treatment 29002,Cetaphil,Treatment,all,Panthenol,860.11,4.5,4745,5.7,True,True,False,Korea,2022
